ARCH8913;;;Territory of Investigation Studio;;;6;;;Spring.;;;;;;Prerequisites: ARCH 7912.;;;;;;Advanced Design Research in the student's territory of investigation.
ARCH8920;;;M.A. Essay Research;;;4;;;Fall.;;;;;;;;;;;;Independent research for the M.A. essay.
ARCH8921;;;M.A. Essay in the History of Architecture and Urbanism;;;6;;;Fall or spring.;;;;;;;;;;;;Independent preparation of the M.A. essay,
ARCH9901;;;Ph.D. Dissertation in the History of Architecture and Urbanism;;;1-12;;;Fall or spring.;;;;;;;;;;;;Independent study for the doctoral degree.
ARKEO1200;;;Ancient Peoples and Places;;;3;;;Spring.;;;(HA-AS);;;;;;ANTHR1200;;;A broad introduction to archaeology-the study of material remains to answer questions about the human past. Case studies highlight the variability of ancient societies and illustrate the varied methods and interpretive frameworks archaeologists use to reconstruct them. This course can serve as a platform for both archaeology and anthropology undergraduate majors.
ARKEO2015;;;Archaeology of Empires;;;3;;;Fall.;;;(HA-AS);;;;;;ANTHR2015;NES2615;;;The word "empire" today evokes modern, capitalist, European, even American experiments in expansion and domination. But empires have been part of the political repertoire for millennia, which means some very old technologies of power, violence, colonialism, as well as multiculturalism and tolerance have endured, in more or less direct ways, into our contemporary world. In this course, we comparatively examine a wide range of early empires-Roman and Persian, Aztec and Inka, Assyrian and Spanish-with an eye to understanding archaeology's unique contribution to the study of imperialisms past and present. That contribution, we shall discover, centers on the relationship between imperial power and the vast material world of things.
ARKEO2135;;;Beyond Kings, Palaces and Temples: Introduction to the Archaeology of South Asia;;;3;;;Spring.;;;(CA-AS);;;;;;ANTHR2135;ASIAN2265;;;This course will explore major themes in the archaeology of the South Asian subcontinent from the earliest palaeolithic hunter gatherers to the development of large empires in the mid first millennium CE. South Asia is an extremely diverse geographic and cultural region and we will deal with considerable regional variation: from large states and empires in some areas to foraging groups in others. The course will therefore be organized thematically, alternating between studying broad subcontinent-wide developments and examining illustrative regional case-studies. Some of the themes explored are: the beginnings of agriculture; the growth of complex political systems; and the role of inter-regional interaction. Students will be encouraged to situate the South Asian material within wider theoretical and methodological issues within archaeology and anthropology.
ARKEO2610;;;Fieldwork in Urban Archaeology;;;4;;;Fall.;;;;;;;;;CRP2610;LA2610;;;Urban archaeologists study American Indian, colonial, and 19th-century sties that now lie within the boundaries of modern cities. The course explores how urban centers evolve, what lies beneath today's cities, and how various cultures have altered the urban landscape. Students participate in a local archaeological excavation.
ARKEO2620;;;Laboratory in Landscape Archaeology;;;3;;;Spring.;;;;;;;;;LA2620;;;Various American Indian civilizations and European cultures have altered the landscape to meet the needs of their cultures. Students learn how to interpret the American Indian and Euro-American landscapes of specific archaeological sites by identifying and dating artifacts, studying soil samples, and creating site maps.
ARKEO2641;;;The Technology of Ancient Rome;;;4;;;;;;;;;;;;CLASS2641;;;In this course we will study the technologies - aqueducts, automata, catapults, concrete and more - that allowed the Roman Empire to prosper and expand. Technical and historical background will accompany hands-on work and discussion of philosophy of technology.
ARKEO2668;;;Ancient Egyptian Civilization;;;3;;;Spring.;;;(HA-AS);;;;;;JWST2668;NES2668;;;The course surveys the history and culture of pharaonic Egypt from its prehistoric origins down to the early first millennium bce. Within a chronological framework, the following themes or topics will be considered: the development of the Egyptian state (monarchy, administration, ideology), social organization (class, gender and family, slavery), economic factors, and empire and international relations.
ARKEO2700;;;Introduction to Art History: The Classical World in 24 Objects;;;4;;;Spring.;;;(HA-AS);;;;;;ARTH2200;CLASS2700;;;This course is an overview of the art and archaeology of Greek and Roman world, covering the artistic production of the ancient Greeks from the Bronze Age through the Hellenistic period, and the art of the Romans from the early Republic to the time of Constantine the Great. Each lecture will focus on one object or monument and how it can be considered exemplary for its time. Simultaneously students learn different ways of how to look at and analyze material evidence.
ARKEO3000;;;Individual Study in Archaeology and Related Fields;;;1-4;;;Fall, spring.;;;;;;Prerequisite: ARKEO 1200 or permission of instructor.;;;;;;Undergraduate students pursue topics of particular interest under the guidance of a faculty member.
ARKEO3090;;;Introduction to Dendrochronology;;;4;;;Fall.;;;(HA-AS);;;;;;ARKEO4755;ARTH3250;CLASS3750;CLASS4755;MEDVL3750;;;Introduction and training in dendrochronology and its application to archaeology, art history, and environment through participation in a research project dating ancient to modern tree-ring samples especially from the Mediterranean. Supervised reading and laboratory/project work. A possibility exists for summer fieldwork in the Mediterranean.
ARKEO3210;;;Historical Archaeology;;;4;;;Spring.;;;(HA-AS);;;;;;AMST3200;AMST6210;ANTHR3210;ANTHR6210;ARKEO6210;;;Historical archaeology attempts to bring textual and archaeological data to bear on questions of the past. In practice this can mean many different approaches, including some that are not traditionally termed "historical archaeology". This course explores the range of such efforts, asking questions like, What kinds of sites/contexts/data are amenable? What are the implications of the term "historical archaeology" itself? What has been and can be learned using these approaches?
ARKEO3255;;;Ancient Mexico and Central America;;;4;;;Fall.;;;(HA-AS);;;;;;ANTHR3255;LATA3550;;;A survey of the cultural history of ancient Mexico and Central America, emphasizing Aztec and Maya civilizations. The use of ethnographic and historical information to enrich archaeological interpretation is a general theme. Specific topics include the emergence of settled farming life, the rise of civilization and the state, and the development of mechanisms that linked the many societies in the region into a single sphere of interaction.
ARKEO3370;;;Constantinople/Istanbul, 330-1566;;;4;;;Spring.;;;(HA-AS);;;;;;ARTH3270;CLASS3770;MEDVL3270;NES3270;RELST3270;VISST3270;;;Ancient Byzantion, rebuilt and renamed by the Roman emperor Constantine the Great, raised by his successors to be the capital of a "Byzantine" empire, object of desire for travelers and crusaders, crowning conquest of the Ottoman sultan Mehmet: the city on the Bosporus stands at the center of the late antique, medieval, and early modern Mediterranean. We will consider its urban development from ancient polis to modern metropolis, its marvels of religious architecture from the Hagia Sophia to the Suleymaniye, the splendor of its residences from the Great Palace of the Byzantine Emperors to the Topkapi Sarayi, and the daily life of its humbler residents from the games of the Hippodrome to the taverns and brothels.
ARKEO3600;;;Pre-Industrial Cities and Towns in North America;;;3;;;Spring.;;;;;;;;;CRP3600;CRP6660;LA3600;LA6660;;;Various American Indian civilizations as well as diverse European cultures have all exerted their influences on the organization of town and city living. The course considers how each culture has altered the landscape in its own unique way as it created its own built environments.
ARKEO3661;;;Sumerian Language and Culture I;;;4;;;Spring.;;;(HA-AS);;;;;;ARKEO6661;JWST3661;JWST6661;NES3661;NES6661;;;This course is an intense introduction for undergraduate and graduate students to the earliest written language, Sumerian, and its cuneiform script. Each week will feature grammar lessons and a reading of an important Sumerian historical or literary work in English translation. Through lecture and discussion, the class will explore the deep roots of the Sumerian historical memory, the origins of Mesopotamian civilization, and the role of the central government in the development of writing.
ARKEO3800;;;Introduction to the Arts of China;;;4;;;Fall.;;;(LA-AS);;;;;;ARTH3800;ASIAN3383;;;This course offers a survey of the art and culture of China, from the  Neolithic period to the 20th century. We begin with an inquiry into the meaning  of national boundaries and the controversy of the Han Chinese people, which  helps us identify the scope of Chinese culture. Pre-dynastic (or prehistoric)  Chinese culture is presented through both legends about the origins of the  Chinese, and scientifically excavated artifacts. Art of the dynastic and modern  periods is presented in light of contemporaneous social, political,  geographical, philosophical and religious contexts. Students work directly with  objects in the Herbert F. Johnson Museum of Art.
ARKEO4020;;;Designing Archaeological Exhibits;;;2-3;;;Fall.;;;;;;;;;ARKEO6020;LA4050;LA6050;;;Students will learn method and theory on museum design and curation. The course also provides hands-on experience in designing and building exhibits for State Parks in the Finger Lakes. For the outreach component, students will work with staff from State Parks and Friends of the Parks.
ARKEO4120;;;Archaeology of Orientalism;;;4;;;Fall.;;;(HA-AS);;;;;;ANTHR4120;ANTHR6120;ARKEO6120;CLASS4760;NES4620;NES6620;;;What is the relationship between archaeology and politics? What role has archaeology played in the making of "the East"? And how has material culture been implicated in the discourses that conjure the East into existence? This course probes the archaeology of Orientalism in two respects. Most immediately, it examines the attitudes that have shaped archaeologies of the Near East from the discipline's imperialist beginnings to the present, considering several key tropes of the field (from "civilization" to "oriental despotism" and beyond). In another sense, our concern is the materiality of Orientalism, or the work of things in enabling various dispositions toward the Near East. We also consider Orientalism's antipode, nationalism, examining some of the region's indigenous archaeological approaches and the politics of archaeology today.
ARKEO4216;;;Maya History;;;4;;;Spring.;;;(HA-AS);;;;;;ANTHR4216;ANTHR6256;ARKEO6256;LATA4215;LATA6256;;;This course is an exploration of Maya understandings of their own history as it is reflected in ancient texts. We will begin by looking at episodes in Colonial and recent history to illustrate some of the ways Maya thinking about history may differ from more familiar genres. We will then review basic aspects of precolumbian Maya writing, but we will focus mainly on analyzing texts from one or more Classic period Maya cities.
ARKEO4230;;;History of Archaeological Thought;;;4;;;Spring.;;;(HA-AS);;;;;;ANTHR4230;ANTHR7230;ARKEO7230;;;This course examines the history of archaeological interpretation and representation. Through an immersion in various genres of thought and writing, we will chart the historical development of archaeology as it has been transformed from inception to today. The course is organized into two concurrent parts. The first provides an intensive overview of the dominant positions and problems in modern archaeological theory. In this section of the course, we will explore the major historical movements in archaeological interpretation since the formalization of the discipline in the 19th century through the contemporary constellation of thematic concerns. It is in these discussions that we will strive to bring forward the subtle logics that underlie archaeological analysis. The second section of the course centers on an exploration of archaeological representation and overlapping issues raised in the sister field of historiography. In this section of the course we will discuss general issues in the philosophy of history as they bear upon the production of landmark archaeological studies, engaging with a series of pivotal research projects. By the end of the course, students should have a thorough understanding of the theoretical frameworks that underlie contemporary archaeological research and the unique problems that follow efforts to interpret and represent the archaeological record.
ARKEO4233;;;Greek and Roman Art and Archaeology;;;4;;;Fall.;;;(HA-AS);;;;;;ARKEO6233;ARTH4233;ARTH6233;CLASS4746;CLASS7746;;;Topic for fall 2014: Reproducing Greek and Roman Art
ARKEO4256;;;Books of Fate, Books of the Ancestors: Astrology and History in Ancient Mesoamerica;;;4;;;Fall.;;;(CA-AS);;;;;;ANTHR4256;LATA4250;;;An introduction to belief systems in ancient Mexico and Central America, emphasizing the blending of religion, astrology, myth, history, and prophecy. Interpreting text and image in pre-Columbian books and inscriptions is a major focus.
ARKEO4450;;;Faces of Power;;;4;;;Fall.;;;(CA-AS);;;;;;ARKEO7450;ARTH4350;ARTH6350;CLASS4751;CLASS7751;MEDVL4350;MEDVL6350;VISST4350;;;The installation and dissemination of portraits of living political leaders ("rulers") is frequently perceived as a hallmark of twentieth-century regimes, especially those labeled as "totalitarian" or "dictatorial." Likewise, the mockery or destruction of these monuments is seen as a potent act of political resistance. These phenomena, together with the related concept of "propaganda," have exerted a strong influence on the interpretation of pre-modern ruler portraits. This course will encourage students to think critically about visual cultures of political rule and to develop an account of the distinctions between ancient, medieval, and modern modalities of ruler portraiture and its reception. Our primary case studies will be the late Roman and Soviet states, with ample comparative material drawn from other polities.
ARKEO4510;;;Advanced Fieldwork in Historical Archaeology;;;4;;;Fall.;;;(HA-AS);;;;;;ARKEO6510;;;This class will provide more in-depth training in field methods in historical archaeology. It is designed for majors in archaeology who want to go on professionally in archaeology and for graduate students. Students are seeking more training in archaeology beyond just lecture classes about archaeological discoveries.
ARKEO4520;;;Advanced Laboratory in Historical Archaeology;;;3;;;;;;;;;;;;ARKEO6520;;;
ARKEO4670;;;Wealth and Power: Political Economy in Ancient Near Eastern States;;;4;;;Fall.;;;(HA-AS);;;;;;JWST4670;NES4670;;;Early states emerged when select groups gained control over wealth and power and institutionalized that control. How this was accomplished is a question of political economy that we can approach from archaeological, anthropological, and sociological perspectives. The course introduces students to the intellectual development of historical materialism in Smith, Marx, and Weber, among others, and traces their influence on later socioeconomic historians such as Polanyi and Finley. More recent approaches deriving from world-systems, gender studies, post-colonial studies, game theory, and network theory are then applied to case studies that include the emergence of a Mesopotamian state ca. 3400 BC, the Akkadian and Ur III empires, Old Babylonian and Old Assyrian trade, pharaonic Egypt, the international Late Bronze Age world, Aegean palatial civilization, and the Phoenicians. Students are welcome to present and write on other topics also. Monroe will provide context and clarification to assist with the specialist literature, but prior coursework in ancient studies will be advantageous in critically evaluating and writing about all the course readings.
ARKEO4755;;;Archaeological Dendrochronology;;;4;;;Fall.;;;(HA-AS);;;;;;ARKEO3090;ARTH3250;CLASS3750;CLASS4755;MEDVL3750;;;An introduction to the field of Dendrochronology and associated topics with an emphasis on their applications in the field of archaeology and related heritage-buildings fields. Course aimed at graduate level with a focus on critique of scholarship in the field and work on a project as part of the course.
ARKEO4761;;;Archaeology of Violence in the Ancient Mediterranean: Interpersonal to Interstate;;;4;;;Spring.;;;(HA-AS);;;Prerequisite: some background in Classics, archaeology, or related disciplines is recommended, but not required.;;;CLASS4761;;;Students will develop a knowledge of current methods and techniques used to identify violence in the archaeological record. We will study practices from animal sacrifice to the destruction of cities.
ARKEO4981;;;Honors Thesis Research;;;1-4;;;Fall, spring.;;;;;;Prerequisite: admission to honors program.;;;;;;Independent work under the close guidance of a faculty member.
ARKEO4982;;;Honors Thesis Write-Up;;;1-4;;;Fall, spring.;;;;;;;;;;;;The student, under faculty direction, will prepare a senior thesis.
ARKEO6000;;;Special Topics in Archaeology;;;1-4;;;Fall, spring.;;;;;;;;;;;;Graduate students pursue advanced topics of particular interest under the guidance of a faculty member(s).
ARKEO6020;;;Designing Archaeological Exhibits;;;2-3;;;Fall.;;;;;;;;;ARKEO4020;LA4050;LA6050;;;Students will learn method and theory on museum design and curation. The course also provides hands-on experience in designing and building exhibits for State Parks in the Finger Lakes. For the outreach component, students will work with staff from State Parks and Friends of the Parks.
ARKEO6100;;;The Craft of Archaeology;;;1;;;Fall.;;;;;;;;;;;;This course engages students in Archaeology and related fields in a semester-long discussion of the craft of archaeology with the faculty of the Cornell Institute of Archaeology and Material Studies. Each week, a different faculty member will moderate a conversation on the professional skills vital to the modern practice of archaeological research and the tools key to professionalization. Seminar topics include developing a research project and working with museum collections to matters of pedagogy and career development.
ARKEO6120;;;Archaeology of Orientalism;;;4;;;Fall.;;;;;;;;;ANTHR4120;ANTHR6120;ARKEO4120;CLASS4760;NES4620;NES6620;;;What is the relationship between archaeology and politics?  What role has archaeology played in the making of "the East"?  And how has material culture been implicated in the discourses that conjure the East into existence?  This course probes the archaeology of Orientalism in two respects.  Most immediately, it examines the attitudes that have shaped archaeologies of the Near East from the discipline's imperialist beginnings to the present, considering several key tropes of the field (from "civilization" to "oriental despotism" and beyond).  In another sense, our concern is the materiality of Orientalism, or the work of things in enabling various dispositions toward the Near East.  We also consider Orientalism's antipode, nationalism, examining some of the region's indigenous archaeological approaches and the politics of archaeology today.
ARKEO6130;;;Archaeology and Texts;;;4;;;Spring.;;;;;;;;;ANTHR6130;;;This seminar invites students to critically engage with the role of texts and material culture in reconstructing the past. Central to our discussion is a concern with the often contentious interplay between the disciplines of archaeology and the study of textual records. Is a complete understanding of ancient texts contingent upon the contextual information provided by archaeology and vice versa? What do we do in cases when text and material culture present contradictory perspectives? Should one perspective be privileged over the other? In addition to examining various case studies and analytic approaches that have brought together the archive and the field, we will explore how documents and artifacts are not straightforward 'sources' of information but were formed within specific historical and ideological contexts.
ARKEO6210;;;Historical Archaeology;;;4;;;Spring.;;;;;;;;;AMST3200;AMST6210;ANTHR3210;ANTHR6210;ARKEO3210;;;Historical archaeology attempts to bring textual and archaeological data to bear on questions of the past. In practice this can mean many different approaches, including some that are not traditionally termed "historical archaeology". This course explores the range of such efforts, asking questions like, What kinds of sites/contexts/data are amenable? What are the implications of the term "historical archaeology" itself? What has been and can be learned using these approaches?
ARKEO6233;;;Greek and Roman Art and Archaeology;;;4;;;Fall.;;;;;;;;;ARKEO4233;ARTH4233;ARTH6233;CLASS4746;CLASS7746;;;Topic for fall 2014: Reproducing Greek and Roman Art Since its inception in classical antiquity the creation of art has been intricately linked to practices of copying and reproduction. This class will investigate the question from different angles, a historical, a theoretical and a practical one. The historical approach focuses on what has been called the invention of art history in connection with various techniques of replication, reproduction, imitation and appropriation. The theoretical approach will discuss notions of "original" and "copy", "authenticity" as well as the "simulacrum" within and beyond an ancient context. Finally, the practical component will entail the documentation for a database (photography, archival work, scholarly research, bibliography) and restoration of some of Cornell's plaster casts. This collection, assembled in the 19th century explicitly for an academic context and once among the largest of its kind in the United States, is today in very bad condition. The seminar is one step among many of a recently initiated research project to rescue and reappraise this precious resource.
ARKEO6256;;;Maya History;;;4;;;Spring.;;;;;;;;;ANTHR4216;ANTHR6256;ARKEO4216;LATA4215;LATA6256;;;This course is an exploration of Maya understandings of their own history as it is reflected in ancient texts.  We will begin by looking at episodes in Colonial and recent history to illustrate some of the ways Maya thinking about history may differ from more familiar genres.  We will then review basic aspects of precolumbian Maya writing, but we will focus mainly on analyzing texts from one or more Classic period Maya cities.
ARKEO6510;;;Advanced Fieldwork in Historical Archaeology;;;4;;;Fall.;;;;;;;;;ARKEO4510;;;This class will provide more in-depth training in field methods in historical archaeology. It is designed for majors in archaeology who want to go on professionally in archaeology and for graduate students. Students are seeking more training in archaeology beyond just lecture classes about archaeological discoveries.
ARKEO6520;;;Advanced Laboratory in Historical Archaeology;;;3;;;Spring.;;;;;;;;;ARKEO4520;;;This is a course for archaeology majors and minors who want to obtain more in-depth skills in laboratory work, identification, and cataloguing of historic period ceramics, glass, and metal. The course will provide the students with skills to undertake laboratory analysis of artifacts. Students will undertake independent research projects on specific artifacts (in lieu of a term paper).
ARKEO6661;;;Sumerian Language and Culture I;;;4;;;Spring.;;;;;;;;;ARKEO3661;JWST3661;JWST6661;NES3661;NES6661;;;This course is an intense introduction for undergraduate and graduate students to the earliest written language, Sumerian, and its cuneiform script. Each week will feature grammar lessons and a reading of an important Sumerian historical or literary work in English translation. Through lecture and discussion, the class will explore the deep roots of the Sumerian historical memory, the origins of Mesopotamian civilization, and the role of the central government in the development of writing.
ARKEO7230;;;History of Archaeological Thought;;;4;;;Spring.;;;;;;;;;ANTHR4230;ANTHR7230;ARKEO4230;;;This course examines the history of archaeological interpretation and representation. Through an immersion in various genres of thought and writing, we will chart the historical development of archaeology as it has been transformed from inception to today. The course is organized into two concurrent parts. The first provides an intensive overview of the dominant positions and problems in modern archaeological theory. In this section of the course, we will explore the major historical movements in archaeological interpretation since the formalization of the discipline in the 19th century through the contemporary constellation of thematic concerns. It is in these discussions that we will strive to bring forward the subtle logics that underlie archaeological analysis. The second section of the course centers on an exploration of archaeological representation and overlapping issues raised in the sister field of historiography. In this section of the course we will discuss general issues in the philosophy of history as they bear upon the production of landmark archaeological studies, engaging with a series of pivotal research projects. By the end of the course, students should have a thorough understanding of the theoretical frameworks that underlie contemporary archaeological research and the unique problems that follow efforts to interpret and represent the archaeological record.
ARKEO7450;;;Faces of Power;;;4;;;Fall.;;;;;;;;;ARKEO4450;ARTH4350;ARTH6350;CLASS4751;CLASS7751;MEDVL4350;MEDVL6350;VISST4350;;;The installation and dissemination of portraits of living political leaders ("rulers") is frequently perceived as a hallmark of twentieth-century regimes, especially those labeled as "totalitarian" or "dictatorial." Likewise, the mockery or destruction of these monuments is seen as a potent act of political resistance. These phenomena, together with the related concept of "propaganda," have exerted a strong influence on the interpretation of pre-modern ruler portraits. This course will encourage students to think critically about visual cultures of political rule and to develop an account of the distinctions between ancient, medieval, and modern modalities of ruler portraiture and its reception. Our primary case studies will be the late Roman and Soviet states, with ample comparative material drawn from other polities.
ARKEO7741;;;Methods and Approaches in Current Archaeology;;;4;;;Fall.;;;;;;;;;CLASS7741;;;This seminar course aims to provide students with a review of, and encounter with, a key selection of the main methods and techniques used in current archaeological work, and to develop an understanding of the current practice of archaeology. Topics included are: (i) methods and practice in field archaeology (prospection, archaeological excavation and stratigraphy, survey archaeology and landscape), (ii) investigation of the climate and environmental context of the past, (iii) relative and absolute dating methods in archaeology, (iv) artifact analysis in archaeology (ceramics, stone, metals, etc.) and the role of the object in the discipline, and (v) approaches and issues in the analysis and interpretation of archaeological evidence (what questions to ask, and how to ask them).
ARKEO8901;;;Master's Thesis;;;0-4;;;Fall.;;;;;;;;;;;;Students, working individually with faculty member(s), prepare a master's thesis in archaeology.
ARKEO8902;;;Master's Thesis;;;1-4;;;Spring.;;;;;;;;;;;;Students, working individually with faculty member(s), prepare a master's thesis in archaeology.
ART1504;;;Introduction to Drawing in Rome;;;3;;;Fall, spring.;;;;;;;;;;;;This course introduces students to principles and techniques of representation. Emphasis is on creating the illusion of space and form through line, the rendering of light and shade, and studies in perspective. Students have the opportunity to explore various media such as charcoal, chalk, pencil, pen, ink, and wash. Assumes no prior knowledge of drawing.
ART1602;;;Introduction to Photography in Rome;;;3;;;Fall, spring.;;;;;;;;;;;;Drawing on Rome's historic and contemporary resources for inspiration, this course introduces photography as a means to visual interpretation and authorship. It addresses concepts essential to lens based artistic practice, as well as the technical foundations of digital photography. In this course students learn about diverse approaches to image making with the camera, and develop a body of work referencing their Rome experience. The course includes lectures, critiques, studio assignments, and visits to museums, galleries, and photography studios.
ART1909;;;Internship Practicum;;;1;;;Fall, spring, summer.;;;;;;;;;;;;Students secure a professional internship with an art organization where they engage in challenging professional activity designed to assist them in experience across the breadth of art practice. The organization may be any art-related business, institution, or studio. Students are required to maintain a regular journal reflecting their engagement with the practice, submit a 5-10 page paper to the instructor summarizing the relevance of the internship experience to their professional goals and obtain an official letter from the internship sponsor confirming successful performance of internship responsibilities.
ART2103;;;Introductory Art Seminar;;;3;;;Fall.;;;;;;;;;;;;This course links theory and practice through a study of issues of contemporary art. The course is an opportunity for new B.F.A. students to explore issues and questions of contemporary art and culture that have particular relevance for students and artists in the early 21st century. The objectives of the course are to help B.F.A. students develop a keener understanding of issues in contemporary art and introduce first semester/first year Art majors to the intellectual community and aesthetic environment of a university art department and Cornell at large.
ART2201;;;Painting: Introduction to Painting;;;4;;;Fall, spring, summer.;;;;;;;;;;;;Studies the language of painting through color, form, materials, and techniques. Aspects of traditional and modern pictorial composition are studied including proportion, space, and color theory through the representation of a variety of subjects.
ART2301;;;Print Media: Introduction to Print Media;;;4;;;Fall, spring.;;;;;;;;;;;;This is an inclusive course that offers an expanded study of traditional printmaking processes through experimental print media. Print media is a critical practice grounded in the history of all printed matter and the printed form as a social medium. Students will participate in a comprehensive range of technical and aesthetic approaches centered in a range of strategies including the art work as multiple, digital and cultural production. These issues of critical discourse will challenge traditional definitions of intaglio, lithography, relief, screen-printing, digital printmaking, and laser cutting technology.
ART2401;;;Introduction to Sculpture;;;4;;;Fall, spring, summer.;;;;;;;;;;;;This course introduces students to artistic practice in three dimensions using a variety of materials and approaches. Problems require the student to address materials in terms of cultural and historical context. Assumes no prior knowledge of sculpture.
ART2501;;;Drawing: Introduction to Drawing;;;4;;;Fall, spring.;;;;;;;;;;;;This foundation drawing course introduces students to a broad range of conceptual and technical approaches. It introduces traditional and nontraditional materials, and covers diverse pictorial strategies and subject matter. A significant component is exposure to art historical precedents. This course also serves as an introduction to critique techniques and to the discipline of maintaining a journal.
ART2601;;;Photography: Introduction to Photography;;;4;;;Fall, spring, or summer.;;;;;;;;;;;;This course explores camera and lens as devices that frame and translate three-dimensional space to a two-dimensional surface. Through assignments and individual investigation, students acquire a deeper understanding of visual perception and photography as medium for personal expression. This course introduces students to film-based photographic processes and assumes no prior knowledge of photography.
ART2701;;;Digital Media: Introduction to Digital Media;;;4;;;Fall, spring.;;;;;;;;;;;;This course explores the use of digital technology in contemporary art making. Students approach software programs by researching historical and contemporary art issues, with emphasis on how to differentiate between analog and digital forms. Through the investigation of the history of digital technology students will gain an understanding of digital culture and its correlation to social, aesthetic and theoretical issues. Topics explored include time-based art, network culture, image resolution, computational techniques, virtuality, and interactivity.
ART2907;;;Visual Imaging in the Electronic Age;;;4;;;Fall.;;;;;;;;;ARCH3702;CS1620;ENGRI1620;;;Interdisciplinary survey course designed to introduce students in the creative arts, science, and engineering to the concepts of 2D and 3D digital pictorial representation and display. It is a concept course that concentrates on "why" rather than "how." Topics include perspective representations, display technology, how television works, bandwidth concepts, digital photography, computer graphics modeling and rendering, color perception, 3D data acquisition, volumetric imaging, and historical precedents, primarily from the art world.
ART3001;;;Rome Studio;;;4;;;Fall or spring (fall semester only after spring 2015).;;;;;;;;;;;;This experience provides an exciting opportunity for aesthetic and conceptual growth.  B.F.A. students are exposed to a wide variety of methods and subjects. The instructor will determine specific content for the studio. Studio criticism and reviews are supplemented by local and international artists as part of the visiting artist series in Rome. Emphasis is divided between work accomplished in the studio and work executed in the environs of the city. Required course for B.F.A. students participating in Rome.
ART3003;;;New York City Studio;;;4;;;Spring.;;;;;;;;;;;;This interdisciplinary course is thematically and topically organized. Through a series of research-based assignments and independent and collaborative arts projects, students actively engage the city as a site of open investigation and critical engagement. The thematically based studio encourages and allows students to work with a range of media. Students are encouraged to participate as artists who pursue and use a range of materials and methodologies as part of a creative process. Students work in the AAP NYC space, as well as other sites in New York City.
ART3091;;;Directed Readings in Art;;;1-4;;;Fall, spring, summer.;;;;;;;;;;;;Independent reading allows a student the opportunity to investigate special interests that are not treated in regularly scheduled courses. The student develops a plan of study to pursue under the supervision of a faculty member.
ART3092;;;Independent Studio in Art;;;1-4;;;Fall, spring, summer.;;;;;;;;;;;;Independent studio allows a student the opportunity to investigate special interests that are not treated in regularly scheduled courses. The student develops a plan of study to pursue under the supervision of a faculty member.
ART3093;;;Directed Research in Art;;;1-4;;;Fall, spring, summer.;;;;;;;;;;;;Independent research allows a student the opportunity to investigate special interests that are not treated in regularly scheduled courses. The student develops a plan of study to pursue under the supervision of a faculty member.
ART3102;;;Contemporary Rome Seminar;;;4;;;Fall or spring (fall semester only after spring 2015).;;;;;;;;;;;;Introduces students to contemporary art in Rome through studio visits, gallery exhibitions, and museum collections. Lectures by artists, critics, and others. Traces art from idea to realization and explores the gallery and its relationship to artists and to promotion of art, the role of the art critic and museum, and art collecting.
ART3103;;;New York City Seminar;;;4;;;Spring.;;;;;;;;;;;;This seminar involves readings, discussion, writing, trips to museums and galleries, artists, studios, other field trips, and presentations by leading critics and scholars who present and examine issues of contemporary art in one of the world-class art centers. The seminar is developed to conceptually connect to the studio and art/architecture history course in which students are enrolled.
ART3202;;;Painting: Painting Intent and Context;;;4;;;Fall or spring.;;;;;;Prerequisite: ART 2201 or permission of instructor.;;;;;;Students are encouraged to develop visual applications or interpretations of a chosen subject matter, whether this subject matter is inherently visual or non-visual (e.g., experientially or conceptually manifested outside of a visual frame of reference). Emphasis is placed on experimentation with pictorial languages and identifying an appropriate scale of production and mode of delivery, ranging from two-dimensional picture plane to site-specific installation.
ART3305;;;Print Media: The Hybrid Print;;;4;;;Fall or spring.;;;;;;Prerequisite: ART 2301.;;;;;;Printmaking's evolving language, a hybrid vocabulary of newly available materials, tools and methods with traditional techniques, is expanding the concept of the printed edition and facilitating new and radical explorations of scale, dimension, content and display. This course encourages students, like many contemporary artists working in print media, to define printmaking in their own terms by stressing traditional and experimental platemaking, digital printing and fabricating, editionable collage and hand-finishing techniques, and strategies for successfully merging these disparate methods into finished prints.
ART3306;;;Print Media: The Artist's Book and the Object Multiple;;;4;;;Fall or spring.;;;;;;Prerequisite: ART 2301.;;;;;;This course examines the Artist's Book and the Object Multiple, which expand the definition of an edition by being 3-dimensional, tactile, and often collaborative or text-based. Students will have the option to produce hand-made objects of various forms (for example, Louise Bourgeois' sewn books), digitally-printed and bound artists' books (such as Amy Sillman's zines), or any combination of the two (or example, Kiki Smith's editioned porcelain sculptures) and have access to digital printers, CNC routers, and various other fabricating machines as well as traditional printing presses. The class will be divided into units focusing on traditional skills in bookmaking, with guest instruction from the Wells Book Arts Center; on mold-making and casting, with emphasis on 3-D fabricating capabilities; and finally on the natures of hand-made multiples versus their machine-made digital cousins.
ART3404;;;Sculpture: Installation;;;4;;;Fall, spring, or summer.;;;;;;Prerequisite: ART 2401, or architecture design studio, or permission of instructor.;;;;;;Site-specific installations will be mediated through a variety of materials and individual and collaborative research. This course expands an awareness of traditional (welding, metal casting) and non-traditional materials (papermaking, rubber, fabric) though figurative modeling, abstract carving, and three-dimensional form and design.
